商家名,商圈,类型,评分,城市,人均价格
品粤轩花园餐厅,北部新区,粤菜馆,7.633333333333333,重庆,228
如轩海鲜砂锅粥,龙头寺,潮汕菜,8.533333333333333,重庆,69
粤香楼,龙溪镇,粤菜馆,8.033333333333333,重庆,89
锦绣缘中餐厅,解放碑,广州菜,8.766666666666667,重庆,61
宽悦花园酒店·港式茶餐厅,茶园新区,茶餐厅,7.966666666666666,重庆,97
重庆富力凯悦酒店·渝悦轩中餐厅,观音桥,粤菜馆,8.566666666666666,重庆,212
鹅堂卤鹅饭,财信广场/东方广场,潮汕菜,7.566666666666666,重庆,0
平妈烧鹅,沙龙路,烧腊,7.400000000000001,重庆,56
粤味园广式茶点传统粤菜,小龙坎,粤式茶点,8.033333333333333,重庆,70
万利港式餐厅,南坪,茶餐厅,7.766666666666667,重庆,71
澳维酒店港式茶餐厅,东和春天,茶餐厅,8.133333333333333,重庆,88
粤港茶餐厅,天生丽街,茶餐厅,7.5,重庆,25
清山茶食,新城区,茶餐厅,7.3,重庆,0
金宝香港料理,北滨路,粤菜馆,8.266666666666667,重庆,115
粤珍轩中餐厅,大竹林,粤菜馆,7.2,重庆,0
港运来港式茶餐厅,龙头寺,茶餐厅,7.2,重庆,0
伍叔餐厅港式烧腊,茶园新区,烧腊,7.166666666666667,重庆,22
越嗜悦好·小食堂,洋河花园,烧腊,8.633333333333335,重庆,80
庭火广式精致茶餐厅,城北,茶餐厅,7.3,重庆,0
明记港式茶餐厅,龙湖/水晶郦城,茶餐厅,7.266666666666667,重庆,36
广东海味馆,北滨二路,广州菜,7.733333333333333,重庆,141
香港茶餐厅,杨家坪,茶餐厅,7.5,重庆,42
淳沐源茶餐厅,观音桥,茶餐厅,7.666666666666667,重庆,49
圆缘园,较场口,茶餐厅,8.0,重庆,61
华嫂红烧鹅,天星桥,粤菜馆,7.433333333333333,重庆,59
王牌煲仔饭,解放碑,广州菜,7.3,重庆,17
欧瑞大酒店·俏厨港式茶餐厅,龙湖/水晶郦城,茶餐厅,7.866666666666667,重庆,76
山国饮艺茶文化餐饮养生会所,北碚城南,粤菜馆,7.3999999999999995,重庆,470
晨曦炖品·鲍鱼饭,北部新区,粤菜馆,7.5,重庆,0
鸿运发港式茶餐厅,南川区中心城区,茶餐厅,6.900000000000001,重庆,0
广式烧腊.粤港式餐厅,观音桥,烧腊,7.0,重庆,0
金凤鼎,解放碑,广州菜,8.066666666666668,重庆,82
重庆解放碑皇冠假日酒店·雅轩中餐厅,解放碑,粤菜馆,7.933333333333333,重庆,121
兰记餐厅,石桥铺,潮汕菜,7.533333333333334,重庆,0
万利港式茶餐厅,大坪,茶餐厅,7.2,重庆,46
同道元茶餐厅,洋河花园,茶餐厅,7.266666666666667,重庆,0
渝粤土鸡菜馆,解放碑,广州菜,7.266666666666667,重庆,0
包巴适肠粉,解放碑,粤式茶点,7.466666666666666,重庆,13
丰盛醉鹅,巴南区,顺德菜,7.433333333333334,重庆,55
杨狗烧腊,綦江区其他,烧腊,7.699999999999999,重庆,30
熙客家·川湘菜·套餐,解放碑,客家菜,7.400000000000001,重庆,14
港饮港食港式烧腊餐厅,高笋塘/白岩路,烧腊,7.466666666666666,重庆,0
东粤轩,新城区,粤菜馆,6.833333333333333,重庆,107
汤有范·鲍鱼饭,龙湖源著,粤菜馆,7.2,重庆,0
寻味香港,西政,茶餐厅,7.033333333333334,重庆,0
港仔冰室,西政,茶餐厅,7.366666666666667,重庆,25
雍雍粤厨,龙头寺,粤菜馆,7.366666666666667,重庆,60
蛙小侠,大坪,湘菜,8.899999999999999,重庆,75
云梦庭古法湘菜,观音桥,湘菜,8.933333333333334,重庆,88
湘聚南县土菜馆,冉家坝,湘菜,7.433333333333333,重庆,85
蘭君江湖菜,北部新区,湘菜,8.066666666666666,重庆,68
湘域中餐厅,大坪,湘菜,8.833333333333334,重庆,84
湘雨情,南坪,湘菜,8.766666666666667,重庆,73
佬斑鸠湘菜馆,北部新区,湘菜,8.666666666666666,重庆,68
老湘好禅意餐厅,大渡口区,湘菜,8.066666666666666,重庆,86
御湘府,北滨路,湘菜,8.733333333333333,重庆,90
陳酿剁椒鱼头,观音桥,湘菜,8.666666666666666,重庆,61
湘山汇,星汇两江购物中心,湘菜,8.2,重庆,74
彭厨,巴国城,湘菜,7.833333333333333,重庆,104
湘西小厨,大竹林,湘菜,7.733333333333333,重庆,43
小湘荟餐厅·湘川菜,大石坝,湘菜,8.533333333333333,重庆,32
得月楼,开州区其他,湘菜,7.333333333333333,重庆,0
澳维酒店·大舞台湘渝情食府,东和春天,湘菜,7.633333333333333,重庆,162
有苗居湘菜馆,新城区,湘菜,6.966666666666666,重庆,0
湘西人家,龙湖/水晶郦城,湘菜,7.433333333333334,重庆,0
味老大土菜馆,加州,湘菜,7.433333333333334,重庆,47
小隧长湘菜,南滨路,湘菜,7.233333333333333,重庆,0
湖南菜馆,人和,湘菜,7.333333333333333,重庆,91
湘厨house,外贸,湘菜,7.466666666666666,重庆,65
土家憨老头民间菜,融汇,湘菜,7.333333333333333,重庆,49
文媛鱼庄,南岸区,湘菜,7.133333333333333,重庆,0
掀辣世家.瓦房村,鼎山,湘菜,7.400000000000001,重庆,66
书香满园,北部新区,湘菜,6.900000000000001,重庆,0
就是这个味,黔江区中心城区,湘菜,7.3,重庆,0
好邻居湘菜馆,梁平区其他,湘菜,6.7,重庆,0
尝湘居,武隆县都市广场,湘菜,7.3,重庆,0
康记湘,龙湖江与城,湘菜,6.966666666666666,重庆,0
湘村人家土家族菜品坊,龙溪镇,湘菜,7.333333333333333,重庆,45
毛公馆湘菜,天星桥,湘菜,7.599999999999999,重庆,33
甲鱼湘菜馆,石桥铺,湘菜,7.166666666666667,重庆,202
渝湘缘口味菜,大学城,湘菜,7.199999999999999,重庆,56
水八碗,九龙坡区,湘菜,6.900000000000001,重庆,0
湘菜园,秀山土家族苗族自治县其他,湘菜,7.7,重庆,0
湘味堂食府,天星桥,湘菜,7.266666666666667,重庆,61
天下厨房,龙湖源著,湘菜,7.133333333333333,重庆,63
湖南湘菜馆,奥康,湘菜,6.900000000000001,重庆,0
盛厨子黔江鸡杂,一碗水,湘菜,7.199999999999999,重庆,32
湘海农家乐,南山,湘菜,7.2,重庆,98
石堤土家鱼,秀山土家族苗族自治县其他,湘菜,6.766666666666667,重庆,0
刘湘公馆,渝中区,湘菜,7.466666666666666,重庆,0
田趣园本味菜馆,秀山土家族苗族自治县其他,湘菜,7.266666666666667,重庆,53
湘菜甲天下,北部新区,湘菜,6.900000000000001,重庆,0
蒸知味碗碗菜,大渡口区,湘菜,7.066666666666666,重庆,18
老巢湘菜馆,巴国城,湘菜,7.0,重庆,0
巴山·一品堂,天星桥,湘菜,7.3,重庆,0
花海小筑,酉阳土家族苗族自治县其他,湘菜,7.2,重庆,0
人民公社,南坪,湘菜,7.099999999999999,重庆,0
蛙小妹·平锅牛蛙,黔江区中心城区,湘菜,7.0,重庆,0
她湘遇见你,大学城,湘菜,7.066666666666666,重庆,0
小灶房,汽博中心,湘菜,7.2,重庆,27
苗家山寨酸汤乌鱼,大同路步行街,湘菜,7.0,重庆,40
味老大民间菜,石桥铺,湘菜,7.433333333333334,重庆,49
老胖子卤虾,洋河花园,湘菜,7.366666666666667,重庆,88
洞庭湖南湘菜馆,望霆公园,湘菜,6.599999999999999,重庆,0
康记臭桂鱼,龙湖江与城,湘菜,7.3999999999999995,重庆,0
凤鸣土鳝庄,高笋塘/白岩路,湘菜,6.900000000000001,重庆,0
毛家饭店,三环路,湘菜,6.900000000000001,重庆,30
土钵蒸菜馆,秀山土家族苗族自治县其他,湘菜,7.5,重庆,0
川湘源菜馆,天星桥,湘菜,7.2,重庆,26
辣妹子湘菜馆,沙坪坝,湘菜,7.3999999999999995,重庆,22
湘聚蒸菜馆,加州,湘菜,7.166666666666667,重庆,0
红辣椒湘菜馆,双福,湘菜,7.366666666666667,重庆,28
寻常故事私家菜馆,南坪,湘菜,6.866666666666667,重庆,0
廖氏蒸菜,荣昌区其他,湘菜,7.0,重庆,0
湘菜人家,解放碑,湘菜,6.900000000000001,重庆,0
文厨,秀山土家族苗族自治县其他,湘菜,7.0,重庆,0
毛氏酒楼,涪陵区其他,湘菜,7.0,重庆,40
厨留香,回兴,湘菜,7.199999999999999,重庆,31
老街餐馆,秀山土家族苗族自治县其他,湘菜,7.233333333333333,重庆,0
珍享·河鲜江湖菜,北部新区,湘菜,6.933333333333334,重庆,0
洪安老鱼店,秀山土家族苗族自治县其他,湘菜,7.0,重庆,0
悦湾土家馆,佰福高尔夫,湘菜,7.266666666666667,重庆,37
大碗菜,三环路,湘菜,6.900000000000001,重庆,0
渝湘园,金科十年城,湘菜,7.233333333333333,重庆,0
柳荫农家,北碚城南,湘菜,6.933333333333334,重庆,0
湘鹅莊,黔江区中心城区,湘菜,6.900000000000001,重庆,0
渝家木桶饭,龙头寺,湘菜,7.0,重庆,0
湘约纯正湘菜,荣昌客运站,湘菜,7.0,重庆,0
阿伦稀饭人家,人和,湘菜,7.2,重庆,0
渝水湘饭店,西政,湘菜,7.033333333333334,重庆,20
御品湘厨,老城区,湘菜,6.933333333333334,重庆,0
渝湘王泡菜,大庙/红旗河沟,湘菜,6.900000000000001,重庆,0
美邻小镇,融汇,湘菜,7.099999999999999,重庆,0
笼笼蒸菜炒菜,盛丰源,湘菜,7.033333333333334,重庆,0
财鱼府,秀山土家族苗族自治县其他,湘菜,7.3,重庆,0
王记土菜,上环路,湘菜,7.0,重庆,0
湘蒸味,汽博中心,湘菜,7.066666666666666,重庆,0
小湘厨湘菜馆,滨湖中路,湘菜,7.0,重庆,0
潇湘厨,北碚城南,湘菜,6.900000000000001,重庆,29
老湘好,茶园新区,湘菜,6.900000000000001,重庆,0
朱家菜馆,华怡广场,湘菜,7.3,重庆,0
菜乡坊江湖菜,北部新区,湘菜,6.900000000000001,重庆,0
湘西土匪鹅,忠县其他,湘菜,6.900000000000001,重庆,0
川湘菜,沙坪坝区,湘菜,6.900000000000001,重庆,0
天香阁,外滩广场,湘菜,6.966666666666666,重庆,30
老地方餐馆,石桥铺,湘菜,0.0,重庆,0
犇犇木桶饭,秀山土家族苗族自治县其他,湘菜,6.900000000000001,重庆,0
石老头关东饺子王•东北菜,大坪,东北菜,8.4,重庆,59
东北小院,北部新区,东北菜,8.633333333333333,重庆,61
东北往事·东北菜馆铁锅炖,北部新区,东北菜,8.766666666666667,重庆,70
咱家东北菜,回龙湾,东北菜,8.433333333333332,重庆,58
十吉老砂锅,天生丽街,东北菜,8.200000000000001,重庆,26
大锅小灶一锅炖,沙坪坝/重庆大学,东北菜,8.733333333333333,重庆,68
廖记老砂锅,上清寺,东北菜,8.0,重庆,36
东北小伙在重庆,新牌坊,东北菜,7.833333333333333,重庆,41
好啃酱骨火锅,空港广场,东北菜,7.900000000000001,重庆,39
关东情东北铁锅炖,弹子石,东北菜,8.266666666666666,重庆,46
晓龍記雪乡东北菜,西政,东北菜,7.099999999999999,重庆,0
冰雪饺娘,杨家坪,东北菜,8.033333333333333,重庆,44
土砂锅,两路,东北菜,7.1000000000000005,重庆,34
东北铁锅炖,五里店,东北菜,7.433333333333334,重庆,102
高七砂锅,丰都县其他,东北菜,7.733333333333333,重庆,21
芽敉砂锅,五里店,东北菜,8.5,重庆,37
念家水饺·青春烧等,空港新城,东北菜,7.833333333333333,重庆,73
家的味道·东北水饺东北菜,茶园新区,东北菜,8.133333333333335,重庆,43
东北根据地,北部新区,东北菜,7.599999999999999,重庆,0
陈氏柴火鸡,北碚区,东北菜,7.466666666666666,重庆,50
回龙老砂锅,回龙湾,东北菜,7.733333333333333,重庆,39
龙鑫东北饺子农家院,北碚城南,东北菜,7.633333333333333,重庆,44
东北饺子王,回龙湾,东北菜,7.666666666666667,重庆,45
褚老大东北饺子王,北部新区,东北菜,7.3999999999999995,重庆,50
大东北铁锅炖东北菜,大学城,东北菜,7.166666666666667,重庆,49
哈尔滨饺子馆,新牌坊北,东北菜,7.400000000000001,重庆,23
东北菜,大学城,东北菜,7.333333333333333,重庆,0
艾饺屋手工饺子东北菜,石桥铺,东北菜,8.033333333333333,重庆,35
东北大院,五里店,东北菜,5.966666666666666,重庆,0
杨木老砂锅,回兴,东北菜,7.3,重庆,0
谢记哈尔滨饺子王,石桥铺,东北菜,7.3999999999999995,重庆,43
一勃砂锅,金港国际,东北菜,7.166666666666667,重庆,12
芽敉融合砂锅菜,大渡口区,东北菜,7.6000000000000005,重庆,38
红霞饺子王,大渡口公园,东北菜,7.2,重庆,35
敖氏大骨头汤,黄泥塝,东北菜,7.233333333333333,重庆,56
东北好旺饺,天星桥,东北菜,7.333333333333333,重庆,41
乡村居土菜坊,彭水苗族土家族自治县其他,东北菜,7.533333333333334,重庆,0
东北饺子馆,北部新区,东北菜,7.133333333333333,重庆,14
红太阳饺子城,洋河花园,东北菜,7.433333333333334,重庆,45
柴氏炖鸡馆,南坪,东北菜,7.166666666666667,重庆,54
熊嘎婆羊肉米粉砂锅米线,龙溪镇,东北菜,6.933333333333333,重庆,0
王老二东北菜,新牌坊,东北菜,7.633333333333333,重庆,48
咱们屯东北菜饺子馆,顺江大道,东北菜,7.5,重庆,43
回兴老菜馆,回兴,东北菜,7.066666666666666,重庆,0
乡村故事,两路,东北菜,7.199999999999999,重庆,41
周二姐特色蒸菜坊,忠县其他,东北菜,7.8,重庆,0
冰雪饺子王,石桥铺,东北菜,7.466666666666666,重庆,41
关东婆东北饺子馆,龙湖/水晶郦城,东北菜,7.3999999999999995,重庆,37
宋氏重庆鸡公煲,天生丽街,东北菜,7.0,重庆,22
东北人家饺子馆,文星湾,东北菜,7.2,重庆,24
龙瑶东北菜馆,天生丽街,东北菜,7.1000000000000005,重庆,34
八角井李海铭老砂锅,涪陵区其他,东北菜,7.5,重庆,11
