商家名,商圈,类型,评分,城市,人均价格
清真东南亚甑糕,大皮院/西羊市,小吃,6.766666666666667,西安,11
景家凉皮,南院门,凉皮/凉粉,7.833333333333333,西安,12
牛掌门·牛腩煲,西稍门,川菜馆,7.666666666666667,西安,0
汉阳牛肉汤饭,丈八,小吃快餐,7.599999999999999,西安,0
老米家大雨泡馍,大皮院/西羊市,泡馍,7.666666666666667,西安,39
65烤包子,钟楼/鼓楼,包子,8.533333333333333,西安,21
螺小胖柳州螺蛳粉,钟楼/鼓楼,米粉/米线,8.466666666666667,西安,17
重庆韩抄手,韩森寨,馄饨|抄手|扁食,7.133333333333333,西安,19
小贾八宝粥,大皮院/西羊市,粥店,8.966666666666667,西安,18
柳州韦姐螺蛳粉,玉祥门,米粉/米线,7.7,西安,21
秋林食街,李家村,快餐简餐,8.633333333333333,西安,22
小房子劉家粉蒸肉,广济街,小吃,8.200000000000001,西安,19
冒神火锅冒菜,小寨,川味小吃,8.066666666666666,西安,21
七爷清汤腩,长乐坊,小吃,8.233333333333333,西安,60
老刘家泡馍馆,钟楼/鼓楼,泡馍,7.099999999999999,西安,33
老何家卤汁凉粉,桥梓口,凉皮/凉粉,8.200000000000001,西安,18
黄姐广西名小吃桂林米粉柳州螺蛳粉,西稍门,桂林米粉,7.533333333333334,西安,17
郑家包子牛肉拉面,民乐园,包子,7.966666666666666,西安,14
米文军小豆糕,大皮院/西羊市,小吃,8.166666666666666,西安,6
魏家凉皮,钟楼/鼓楼,凉皮/凉粉,8.0,西安,21
城南饺子馆,小寨,饺子,8.1,西安,26
胜胜肉店,大皮院/西羊市,小吃,7.966666666666666,西安,64
松握手作,朱雀大街南段,快餐简餐,8.166666666666666,西安,20
蒋姐螺蛳粉,未央路沿线,米粉/米线,8.533333333333333,西安,18
芙蓉凉皮卷,小寨,凉皮/凉粉,8.200000000000001,西安,7
马马米线,明德门,米粉/米线,7.433333333333334,西安,12
陕拾叁,大皮院/西羊市,小吃,8.933333333333332,西安,32
三好卤烤米线,民乐园,米粉/米线,7.599999999999999,西安,13
丼魂·日式烧肉丼饭,小寨,日式简餐/快餐,8.333333333333334,西安,43
鸡鸣汤包,曲江新区,包子,8.166666666666666,西安,28
惠记粉汤羊血,甜水井,小吃,7.766666666666666,西安,25
味滋禾轩,钟楼/鼓楼,快餐简餐,7.466666666666666,西安,12
51号牛肉汤,小雁塔,快餐简餐,8.2,西安,29
新味儿老长安·陕西名小吃,大雁塔,肉夹馍,8.4,西安,26
清真·宏顺祥卤汁凉粉,大皮院/西羊市,凉皮/凉粉,7.699999999999999,西安,15
清真福順齋灌湯包,民乐园,包子,8.233333333333334,西安,32
小南国粤广餐饮,光华路,快餐简餐,8.033333333333333,西安,18
喜识冰糖葫芦炒酸奶,雁翔路,小吃,7.7,西安,20
张兴邦·螺蛳粉,交大东校区/理工大,米粉/米线,7.733333333333333,西安,14
RABBIE'S瑞比不让吃咖啡餐厅,钟楼/鼓楼,快餐简餐,9.0,西安,68
白老四饺子馆,朱雀门,饺子,7.866666666666667,西安,17
清真刘茹蜜蜂饭,钟楼/鼓楼,快餐简餐,8.233333333333334,西安,20
果渊斋老米家泡馍馆,大雁塔,泡馍,8.200000000000001,西安,28
刘纪孝腊牛羊肉,大皮院/西羊市,水盆羊肉,7.233333333333334,西安,100
阿战卷面皮,小寨,凉皮/凉粉,8.233333333333333,西安,11
秦味牛真牛·忒色水盆,太华路沿线,水盆羊肉,8.633333333333333,西安,32
一番料理,小寨,小吃快餐,7.933333333333333,西安,16
壹号炳记·云吞饺子,电子城,饺子,7.8999999999999995,西安,21
吉咕头炸鸡,莲湖区,炸鸡炸串,8.9,西安,33
仙隐小鹿台式日料,小寨,日本料理,8.8,西安,90
丼坊·丼を作る屋,小寨,日式烧烤/烤肉,9.0,西安,45
金龙咖喱,钟楼/鼓楼,日本料理,9.033333333333333,西安,46
手岛寿司,小寨,寿司,9.233333333333333,西安,78
山上下居酒屋·梦回长安,大雁塔,日本料理,8.700000000000001,西安,123
本格·料亭,高新路沿线,日式自助,9.233333333333333,西安,312
奎の创意热寿司,丈八,寿司,8.799999999999999,西安,71
Miss唐·京都料理 ,曲江新区,日本料理,8.966666666666667,西安,191
龍·海之幸日式自助料理,文景路,日式自助,9.2,西安,233
旺角创意餐厅,唐延路沿线,日本料理,9.1,西安,186
池奈·日式咖喱蛋包饭,小雁塔,日本料理,9.166666666666666,西安,40
肉魁屋NIKUGAIYA mini·一人食烧肉,南院门,日式烧烤/烤肉,9.166666666666666,西安,123
胡弄寿司,钟楼/鼓楼,寿司,9.2,西安,88
争鲜回转寿司,大雁塔,寿司,8.0,西安,59
奈九居酒屋,曲江新区,日本料理,9.0,西安,176
梵,曲江新区,日本料理,9.366666666666667,西安,638
藏拙居酒屋,曲江新区,日本料理,9.033333333333333,西安,228
鳍·SUSHI寿司,高新路沿线,日本料理,9.133333333333333,西安,76
龙藏居酒屋,甜水井,日本料理,8.833333333333334,西安,93
御牛道日式烤肉料理,丈八,日式烧烤/烤肉,8.866666666666667,西安,172
鲟一烧肉,南大街,日本料理,9.033333333333333,西安,132
围着·寿喜烧,小雁塔,日式火锅,8.566666666666668,西安,119
石澤壽司,未央路沿线,寿司,9.033333333333333,西安,60
白日梦小馆,南院门,日式烧烤/烤肉,8.666666666666666,西安,92
7尺寿司,钟楼/鼓楼,寿司,9.033333333333333,西安,58
梵荟,丈八,日本料理,9.266666666666667,西安,307
雲作料理,电视台/会展中心,日本料理,8.766666666666667,西安,116
石葵BLK居酒屋しくいいざかや,文景路,日本料理,9.033333333333333,西安,141
泓日料,大雁塔,日本料理,9.066666666666668,西安,529
龍本烧肉·酒场,曲江新区,日式烧烤/烤肉,9.066666666666668,西安,289
大渔铁板烧,大雁塔,日式铁板烧,8.633333333333333,西安,215
燃CLUB日式铁板海鲜烤肉,高新路沿线,日式铁板烧,9.066666666666668,西安,315
鮨期Sushi Ichie,西北大/西工大,日本料理,9.133333333333333,西安,600
上井·八泽精致料理,大雁塔,日式自助,8.566666666666668,西安,298
一松京料理,唐延路沿线,日本料理,8.9,西安,822
一楽ラーメン·焼き鳥·居酒屋Yakitori,高新路沿线,日本料理,8.333333333333334,西安,78
男山烧肉酒场,电视台/会展中心,日式烧烤/烤肉,7.966666666666666,西安,139
谷町 · 一人食,雁翔路,日本料理,8.766666666666667,西安,67
萤初炉端烧,桃园路,日式烧烤/烤肉,8.666666666666666,西安,161
酱野居酒屋,高新路沿线,日本料理,9.1,西安,134
種よし炉端烧,高新路沿线,日本料理,8.9,西安,245
岩谷烧肉,曲江新区,日式烧烤/烤肉,8.733333333333333,西安,120
念響（Xiang）日式料理·酒场,钟楼/鼓楼,日本料理,8.966666666666667,西安,99
KOI锦䲞日本料理,南大街,日本料理,9.133333333333333,西安,541
悟仟里·日式烧肉丼饭,未央路沿线,日式烧烤/烤肉,9.166666666666666,西安,48
十二家居酒屋,三森,日本料理,8.666666666666666,西安,44
东京十三居酒屋,朱雀门,日本料理,8.966666666666667,西安,153
鹏祖料理,钟楼/鼓楼,日本料理,8.299999999999999,西安,68
鲜目录寿司,郭杜,寿司,7.8,西安,24
丼魂·日式烧肉饭,曲江新区,日式烧烤/烤肉,9.033333333333333,西安,48
罗小黑烧肉酒场,未央路沿线,日式烧烤/烤肉,8.4,西安,115
耕味寿司,民乐园,寿司,9.166666666666666,西安,58
福亭日式拉面,李家村,日式面条,8.799999999999999,西安,38
寿岛日本料理铁板烧自助,丈八,日式自助,8.700000000000001,西安,203
亚洲烧烤,唐延路沿线,日式烧烤/烤肉,9.033333333333333,西安,425
鸣门料理,太乙路,日本料理,7.766666666666667,西安,37
鳗吞吞,高新路沿线,日本料理,8.766666666666666,西安,60
兄弟船寿司,小寨,日本料理,8.899999999999999,西安,73
牛也烧肉酒场,曲江新区,日式烧烤/烤肉,9.066666666666668,西安,298
浦日式料理,丈八,日本料理,8.799999999999999,西安,133
必喜烧肉,曲江新区,日式烧烤/烤肉,9.066666666666668,西安,218
春野日本家庭料理,建工路,日本料理,8.466666666666667,西安,37
仙宗咖喱,钟楼/鼓楼,日本料理,8.6,西安,40
花笺里·日式料理,电视台/会展中心,日本料理,8.9,西安,169
初心料理,小雁塔,日本料理,9.133333333333335,西安,76
方舟居酒屋,高新路沿线,日本料理,8.866666666666667,西安,98
卡米关西料理,钟楼/鼓楼,寿司,8.9,西安,86
花月见居酒屋,红庙坡,日本料理,8.3,西安,141
KAMOTSURU贺茂鹤料亭,高新路沿线,日本料理,9.066666666666668,西安,239
熊吞·大碗丼日式烧肉饭,郭杜,日式烧烤/烤肉,8.799999999999999,西安,40
韦烧teppanyaki,唐延路沿线,日式铁板烧,9.133333333333333,西安,359
池田寿司,小寨,寿司,8.866666666666667,西安,29
HASEGAWA長谷川·摩登料理,曲江新区,日本料理,9.033333333333333,西安,240
熹玥·怀石料理,丈八,日本料理,8.433333333333334,西安,459
梅築精致料理,南大街,日式自助,8.333333333333334,西安,258
桃山居精致寿司店,民乐园,寿司,9.133333333333333,西安,66
一松怀石料理,安定门,日本料理,8.966666666666667,西安,340
一杯-深夜食堂,曲江新区,日本料理,8.766666666666666,西安,117
福蜜蜜·深夜居酒屋BAR,城市运动公园,日本料理,8.700000000000001,西安,63
绢和,高新路沿线,日本料理,8.799999999999999,西安,127
Cocky·Yaki 库克亚奇 日料·酒吧,丈八,日本料理,8.066666666666668,西安,126
一楽拉面·居酒屋,小寨,日本料理,8.166666666666668,西安,59
青都里·渔樂酒場,高新路沿线,日本料理,8.266666666666666,西安,156
日之屋炭火烧肉•寿司,丈八,日式烧烤/烤肉,7.566666666666666,西安,76
味千拉面,高新路沿线,日式面条,7.7,西安,45
昭午堂,高新路沿线,日本料理,7.833333333333333,西安,83
海总管日料自助,未央路沿线,日式自助,8.333333333333334,西安,335
鮨會 Omakase,曲江新区,日本料理,9.066666666666668,西安,257
花烧鸟·はな焼き鳥居酒屋,高新路沿线,日本料理,8.6,西安,120
青石料理·京都,民乐园,日本料理,8.299999999999999,西安,63
老张东北铁板烧,南二环东段,日式铁板烧,7.533333333333334,西安,64
悦椿温泉酒店·特色餐厅,华清池,日本料理,8.700000000000001,西安,152
鮨の料理×酒場,钟楼/鼓楼,寿司,8.299999999999999,西安,52
三豊(fēng)麵,高新路沿线,日式面条,8.033333333333333,西安,50
馋猫元气料理,南大学城,日本料理,8.133333333333333,西安,62
灼酌•烧肉酒BAR,曲江新区,日式烧烤/烤肉,8.666666666666666,西安,300
长楽亭料理,小寨,日本料理,8.8,西安,198
木木寿司,小寨,寿司,8.766666666666667,西安,55
索菲特KOI锦䲞日本料理,新城广场,日本料理,8.9,西安,258
川木居酒屋,曲江新区,日本料理,8.799999999999999,西安,188
平昌洞金厨师牛肉汤饭店,丈八,韩国料理,9.1,西安,84
泰熙家,小雁塔/南稍门,韩国料理,8.966666666666667,西安,37
元祖奶奶本家韩国料理,钟楼/鼓楼,韩国料理,8.466666666666667,西安,43
元祖奶奶本家芝士肋排,民乐园,韩国料理,8.766666666666667,西安,67
高芽GOYALAB韩式青春料理,钟楼/鼓楼,韩国料理,7.900000000000001,西安,54
夜村米酒屋,钟楼/鼓楼,韩国料理,8.366666666666665,西安,87
龙门阁,紫薇田园都市,韩国料理,8.066666666666668,西安,65
米屋石锅拌饭,杨家村,韩国料理,8.333333333333334,西安,53
汉阳参鸡汤专门店,高新路沿线,韩国料理,9.1,西安,87
食道乐韩餐,交大东校区/理工大,韩国料理,8.733333333333333,西安,50
汉阳馆韩国料理,高新路沿线,韩国料理,8.6,西安,103
文成焕·家族韩式餐厅,民乐园,韩国料理,8.633333333333333,西安,37
明洞食光,高新路沿线,韩国料理,8.333333333333334,西安,35
玛喜达韩国年糕料理,小寨,韩国料理,8.066666666666668,西安,43
明洞食光韩国美食,小雁塔,韩国料理,7.833333333333333,西安,43
一米鸡肉·韩式创意料理,小寨,韩国料理,8.933333333333332,西安,62
九田家黑牛烤肉料理,丈八,韩国料理,8.6,西安,109
黄牛村韩国料理,丈八,韩国料理,8.200000000000001,西安,118
分米鸡 DM Chicken,大雁塔,韩国料理,8.333333333333334,西安,79
清潭芝士排骨,南大学城,韩国料理,8.633333333333333,西安,70
mom's韩国正宗小吃店,丈八,韩国料理,7.966666666666666,西安,34
哦尼韩国厨房,钟楼/鼓楼,韩国料理,7.966666666666666,西安,94
韩国馆,丈八,韩国料理,7.533333333333334,西安,89
喜来稀肉,未央路沿线,韩国料理,8.966666666666667,西安,96
雪花满满,钟楼/鼓楼,韩国料理,8.5,西安,35
洪家脊骨汤,丈八,韩国料理,7.933333333333333,西安,73
明东碳烤韩国料理,丈八,韩国料理,8.3,西安,124
首尔炸酱,小寨,韩国料理,8.366666666666667,西安,48
首尔馆,丈八,韩国料理,7.866666666666667,西安,74
江南炸酱,民乐园,韩国料理,8.6,西安,38
奥赛奥章鱼水煎肉,立丰国际,韩国料理,8.1,西安,65
釜山哥哥韩国餐厅,丈八,韩国料理,8.266666666666666,西安,45
文成焕·韩国拌饭专营,小寨,韩国料理,8.033333333333333,西安,35
密阳韩国料理,紫薇田园都市,韩国料理,7.633333333333333,西安,50
有名韩式汤饭,丈八,韩国料理,8.066666666666666,西安,49
江南正宗韩国料理,丈八,韩国料理,7.7,西安,77
金饭,南大学城,韩国料理,8.0,西安,34
好兄弟韩式料理,丈八,韩国料理,7.366666666666667,西安,106
鲜红家美食餐厅,郭杜,韩国料理,7.8999999999999995,西安,32
嘻多多石锅拌饭,民乐园,韩国料理,7.766666666666667,西安,35
分米咖芝士酱鸡,浐灞生态区,韩国料理,8.033333333333333,西安,63
明洞街韩国炸鸡,民乐园,韩国料理,8.466666666666667,西安,23
金三顺紫菜包饭,朱雀大街,韩国料理,8.133333333333335,西安,20
美禧家韩国炸鸡,杨家村,韩国料理,7.400000000000001,西安,0
米秋主食店,三桥,韩国料理,7.266666666666667,西安,0
三顺家韩餐,小寨,韩国料理,7.433333333333334,西安,0
莎廊坊正宗韩国料理,丈八,韩国料理,7.266666666666667,西安,69
韩明洞炸鸡,秦岭沿线,韩国料理,7.533333333333334,西安,0
嗨温·HEAVEN,电视台/会展中心,韩国料理,7.666666666666667,西安,36
兴夫家正宗韩国碳烧,丈八,韩国料理,7.466666666666666,西安,96
韩一品韩国料理,大雁塔,韩国料理,7.233333333333334,西安,99
米秋的便当,高新路沿线,韩国料理,7.466666666666666,西安,32
萨拉伯尔,高新路沿线,韩国料理,7.366666666666667,西安,79
焗里焗外,南大学城,韩国料理,7.566666666666666,西安,21
金善子韩国料理,南大学城,韩国料理,7.433333333333333,西安,51
泰煕家,劳动南路,韩国料理,7.566666666666666,西安,28
清潭洞,南大学城,韩国料理,7.2,西安,56
韩国康达咕爆炸鸡,丈八,韩国料理,7.533333333333334,西安,66
比比木炸鸡拌饭,西安交大东校区,韩国料理,8.200000000000001,西安,35
粟禾韩国料理,秦岭沿线,韩国料理,7.0,西安,28
妈妈的味道,丈八,韩国料理,7.400000000000001,西安,0
牛逼の烤冷面,电视台/会展中心,韩国料理,7.333333333333333,西安,0
高丽烧烤,人民路/文化路,韩国料理,7.366666666666667,西安,69
太韩了,长安广场,韩国料理,7.400000000000001,西安,0
韩家韩国料理烧烤,丈八,韩国料理,6.8,西安,91
庭院里,丈八,韩国料理,7.466666666666666,西安,80
米炙烤冷面,吉祥村,韩国料理,7.266666666666667,西安,12
木槿熙韩式烤肉饭,小雁塔/南稍门,韩国料理,7.2,西安,0
喜葵石锅拌饭屋,南大学城,韩国料理,7.099999999999999,西安,15
韩式拌饭,高新路沿线,韩国料理,7.466666666666666,西安,19
肉本家韩国炭烤,紫薇田园都市,韩国料理,7.3,西安,104
茅草屋韩国料理,南大学城,韩国料理,7.433333333333334,西安,0
韩国泡菜,丈八,韩国料理,7.233333333333333,西安,37
品尚烧·BBQ烤肉店,安定门,韩国料理,7.7,西安,61
大雄家,白鹿原,韩国料理,7.366666666666667,西安,24
阿里郎韩国碳烤,润天大道,韩国料理,7.033333333333334,西安,50
乌竹轩,郭杜,韩国料理,7.5,西安,41
韩味轩韩国料理,郭杜,韩国料理,7.433333333333334,西安,24
韩香缘石锅拌饭,张家堡,韩国料理,7.199999999999999,西安,38
洪家韩国传统料理,丈八,韩国料理,7.066666666666666,西安,0
智贤家韩国炸鸡,红旗厂,韩国料理,7.233333333333333,西安,0
麻浦肉食,紫薇田园都市,韩国料理,7.333333333333333,西安,0
日浩烧烤店,丈八,韩国料理,6.966666666666666,西安,61
今麦今鲜海鲜焖面,未央路沿线,韩国料理,7.033333333333334,西安,0
三石屋石锅拌饭,未央路沿线,韩国料理,6.533333333333332,西安,21
洪涛韩国料理,丈八,韩国料理,7.566666666666667,西安,107
韩本家·韩式炸鸡,浐灞生态区,韩国料理,6.900000000000001,西安,0
韩国炸鸡,北大学城,韩国料理,7.566666666666666,西安,0
秘密家园,丈八,韩国料理,7.2,西安,86
维萨德韩国芝士料理,钟楼/鼓楼,韩国料理,6.966666666666666,西安,53
海蒂风情园,长安区,韩国料理,7.400000000000001,西安,101
欣妍家韩国炸鸡,浐灞生态区,韩国料理,7.366666666666667,西安,0
金饭韩国传统紫菜饭,杨家村,韩国料理,7.533333333333334,西安,0
柒零捌零·韩国料理,未央路沿线,韩国料理,6.900000000000001,西安,0
三个先森的韩国炸鸡,小雁塔,韩国料理,7.266666666666667,西安,0
脊骨汤,唐延路沿线,韩国料理,7.366666666666667,西安,56
欣妍家chicken韩国炸鸡,小寨,韩国料理,7.066666666666666,西安,0
狎鸥亭,紫薇田园都市,韩国料理,7.3999999999999995,西安,59
荣恩饭店,南大学城,韩国料理,7.066666666666666,西安,0
浅奈日式咖喱蛋包饭,未央路沿线,韩国料理,7.166666666666667,西安,0
金牌泰香米,大雁塔,东南亚菜,8.766666666666666,西安,144
太食獸泰式茶餐厅,高新路沿线,东南亚菜,9.033333333333333,西安,117
PHO100,钟楼/鼓楼,东南亚菜,9.0,西安,48
越美小馆·PHO越美,小寨,东南亚菜,9.2,西安,63
星洲峇峇bā bā南洋餐室,曲江新区,东南亚菜,8.0,西安,98
印度料理新德里餐厅,大雁塔,东南亚菜,8.733333333333333,西安,68
Its thai 悦泰,曲江新区,东南亚菜,9.1,西安,276
Amber Bites·琥珀宫,小寨,东南亚菜,9.033333333333333,西安,75
新加坡珍宝海鲜JUMBO Seafood,南大街,东南亚菜,9.133333333333333,西安,332
岚·东南亚融合餐厅,丈八,南洋中菜,8.966666666666667,西安,106
Jaffer阿发印度咖喱屋,朱雀大街南段,东南亚菜,8.333333333333334,西安,44
红堡REDFORT,劳动南路,东南亚菜,8.799999999999999,西安,74
陌阡·东南亚风味餐厅,丈八,东南亚菜,8.0,西安,71
LINN BISTRO & BAR,曲江新区,东南亚菜,8.633333333333335,西安,176
马来巴沙,小寨,南洋中菜,6.900000000000001,西安,0
恬泰馆,高新路沿线,东南亚菜,6.599999999999999,西安,0
MING MEI,长乐坊,东南亚菜,7.0,西安,0
vogue lohas,南大学城,东南亚菜,6.900000000000001,西安,0
珍珍烫钻,浐灞生态区,东南亚菜,6.866666666666667,西安,0
poke  star,长乐坊,南洋中菜,7.166666666666667,西安,0
印巴咖喱饭,长安广场,东南亚菜,0.0,西安,0
杂咖喱,高新路沿线,南洋中菜,6.900000000000001,西安,0
俄士厨房,吉祥村,西餐,9.233333333333333,西安,119
西堤厚牛排,小寨,牛排,9.1,西安,109
SPACELAB失重餐厅,大雁塔,西餐,8.733333333333333,西安,80
MI WU FACTORY米屋美食工厂餐厅,丈八,西餐,8.733333333333334,西安,92
么哈,钟楼/鼓楼,西餐,8.666666666666666,西安,67
莲西餐,曲江新区,西餐,9.166666666666666,西安,493
MORE 7西餐,安定门,西餐,8.799999999999999,西安,218
诺茉NONMOI,高新路沿线,西餐,9.1,西安,178
SUPERBOOM爆爆大汉堡,大雁塔,西餐,8.9,西安,60
Dirty Hertz 得体赫兹,大雁塔,西餐,8.666666666666666,西安,140
娘家牛排,高新路沿线,牛排,9.066666666666666,西安,173
bluefrog蓝蛙,大雁塔,西餐,8.766666666666667,西安,147
STEAK UNIVERSE酒师扒房,南大街,牛排,9.2,西安,490
凡雅等花开·西餐厅,曲江新区,牛排,9.166666666666666,西安,165
不梵惠灵顿,南院门,牛排,8.5,西安,117
RESTAURANT D 创意西餐吧  娘家牛排,高新路沿线,牛排,8.433333333333334,西安,156
绿茉莉,大雁塔,西餐,9.2,西安,174
M·K墨西哥餐吧,小寨,西餐,8.233333333333334,西安,64
Laurier Cocktail&Bistro月桂叶餐厅·酒廊,南大街,西餐,9.166666666666666,西安,179
Wei菋·法餐·挚爱餐厅,曲江新区,西餐,8.8,西安,160
MOON 慕恩西餐厅,曲江新区,牛排,8.833333333333334,西安,201
COMMUNE,安定门,西餐,9.1,西安,84
LENBACH兰巴赫西餐啤酒坊,大雁塔,西餐,9.133333333333333,西安,143
佛伦萨·古典火炉披萨,小寨,比萨,9.133333333333333,西安,92
Unico餐厅,大雁塔,西餐,8.466666666666667,西安,204
STARRY,大雁塔,西餐,8.833333333333334,西安,174
SKP RENDEZ-VOUS,钟楼/鼓楼,西餐,9.133333333333333,西安,134
社戏·芝加哥深盘披萨,浐灞半岛/世园会,比萨,8.366666666666667,西安,91
Le Régal Bistro略味法甜·餐酒馆,丈八,西餐,8.766666666666667,西安,195
Le Régal略味法甜· 西餐,曲江新区,牛排,9.066666666666666,西安,224
ON TOAST·美式会客厅,南院门,西餐,9.1,西安,54
18号酒馆·BURPGER,钟楼/鼓楼,西餐,8.9,西安,86
绿茉莉地中海西餐厅,科技路沿线,西餐,8.966666666666667,西安,161
77.com好吃的意大利菜,光华路,西餐,9.066666666666668,西安,100
FIG  SHOWROOM,高新路沿线,西餐,8.766666666666667,西安,116
西安W酒店·WOOBAR,曲江新区,西餐,8.966666666666667,西安,231
乐班 Le'ban,小雁塔/南稍门,西餐,8.833333333333332,西安,81
Isola del Nord意大利餐厅,钟楼/鼓楼,西餐,8.833333333333334,西安,210
乔泰勒JOETYLER西餐厅,雁翔路,西餐,9.066666666666666,西安,115
IN‘s Steak House小印牛排馆,曲江新区,牛排,8.566666666666666,西安,177
海底餐厅,曲江新区,西餐,8.166666666666666,西安,256
小世界西餐厅,和平门/建国门,西餐,8.299999999999999,西安,110
acquolina·阿果里呐意大利比萨店,太白南路沿线,比萨,9.0,西安,44
百特喜意大利餐厅,曲江新区,比萨,8.9,西安,132
TheLittles亲子餐厅,大雁塔,西餐,8.499999999999998,西安,146
王品牛排,曲江新区,牛排,9.2,西安,408
上海三联书店·创意餐厅,南院门,西餐,8.5,西安,56
Jane's garden 简的花园牛扒屋,西北大/西工大,牛排,8.9,西安,128
帕帕亚Papaya意大利餐厅,南院门,西餐,9.0,西安,140
托马斯小火车主题亲子餐厅,曲江新区,西餐,8.0,西安,182
The Morning After 咖啡西餐厅,红庙坡,西餐,8.766666666666666,西安,117
糯米的夏天亲子餐厅,未央路沿线,西餐,8.9,西安,139
飞象比萨,高新路沿线,比萨,8.833333333333334,西安,77
西安经开洲际酒店·恰餐厅与酒吧,张家堡,牛排,9.166666666666666,西安,627
天台牛排主题餐厅,省体育场,牛排,8.4,西安,80
Moc house,曲江新区,西餐,8.133333333333335,西安,131
清真布布牛排工坊,安定门,牛排,8.1,西安,32
温斯顿咖啡·西餐厅,未央路沿线,西餐,9.1,西安,339
麦格特西餐厅·Magnet磁铁牛排,西安交大东校区,牛排,8.066666666666668,西安,101
舶来鲜啤实验室,和平门/建国门,西餐,8.9,西安,81
斗牛士牛排,科技路沿线,牛排,8.633333333333333,西安,105
皇冠假日酒店B&G51餐厅,小雁塔/南稍门,西餐,8.933333333333332,西安,521
南瓜花意大利餐厅,光华路,西餐,9.0,西安,267
站点比萨,高新路沿线,比萨,9.033333333333333,西安,63
Minionss小黄人西餐厅,小寨,西餐,8.066666666666666,西安,55
麒麟小坐,高新路沿线,牛排,8.866666666666667,西安,78
mega享城精酿花园西餐,唐延路沿线,西餐,8.933333333333332,西安,89
INFINITY 3 醉叁里·格调食堂,曲江新区,西餐,7.300000000000001,西安,0
萌豆家光影亲子餐厅,高新路沿线,西餐,8.299999999999999,西安,117
Ginkgo Bell 银杏西餐厅,钟楼/鼓楼,牛排,8.533333333333333,西安,194
塞纳河法国餐厅,唐延路沿线,西餐,9.0,西安,248
ST.LOUIS圣路易葡国餐厅,科技路沿线,西餐,8.566666666666666,西安,168
Light-Cal 轻卡,唐延路沿线,西餐,9.066666666666668,西安,74
OPEN EAT餐饮复合空间,小寨,西餐,8.7,西安,70
Ms·KIMO星漠亲子餐厅,高新路沿线,西餐,8.799999999999999,西安,173
DIRTYSPOON·得体食铺,丈八,西餐,8.966666666666667,西安,56
时無界,李家村,西餐,8.0,西安,75
吃喝玩乐意大利餐吧,丈八,西餐,9.2,西安,341
黑森日耳曼德国餐厅,大雁塔,西餐,8.866666666666667,西安,107
彼德西餐,长安路,西餐,8.9,西安,91
拉菲达牛排自助,小寨,牛排,7.466666666666666,西安,66
和平精酿,和平门/建国门,西餐,8.833333333333334,西安,71
仙麦精酿啤酒餐厅,雁翔路,西餐,9.0,西安,103
Giacomo's手风琴西餐厅,交大东校区/理工大,西餐,8.700000000000001,西安,103
九月街頭牛排,甜水井,牛排,7.533333333333334,西安,62
拜恩德国花园餐厅·啤酒坊,丈八,西餐,8.966666666666667,西安,121
必胜客,小雁塔,比萨,8.966666666666667,西安,80
朱雀门精酿,高新路沿线,西餐,9.166666666666666,西安,108
阅江楼,曲江新区,牛排,7.733333333333334,西安,166
西唐克莱斯空中花园餐厅,南院门,西餐,8.833333333333334,西安,78
棒约翰比萨,未央路沿线,比萨,8.533333333333333,西安,65
戴琳娜法国餐厅,龙首,西餐,8.700000000000001,西安,98
德国赫佰仕啤酒餐厅,科技路沿线,西餐,8.933333333333332,西安,150
H4家庭西餐厅,长安路,牛排,8.9,西安,112
肉在燃烧·品质澳洲牛排,高新路沿线,牛排,8.7,西安,247
超凡牛排,丈八,牛排,7.099999999999999,西安,0
星厨荟牛排专门店,雁翔路,西餐,8.066666666666666,西安,77
Napoli_Pizza私房火炉披萨,高新路沿线,比萨,8.5,西安,68
Ginkgo 银杏西餐厅,太乙路,牛排,8.566666666666666,西安,132
花腰部落,电视台/会展中心,西餐,8.133333333333333,西安,45
四季日式面包店,朱雀门,面包烘焙,8.833333333333334,西安,33
糕材生,小寨,面包烘焙,8.166666666666666,西安,20
半勺舒舒堂食店,曲江新区,面包烘焙,9.033333333333333,西安,58
赵记素斋 绿豆馅饼,钟楼/鼓楼,面包烘焙,8.833333333333334,西安,21
Polaberry·巧克力甜品大师,雁翔路,甜品,8.1,西安,70
司熟·北海道三好鲜吐司,小寨,面包烘焙,7.833333333333333,西安,28
咘咕面包房,南院门,面包烘焙,7.766666666666666,西安,24
UMe·玖觅,曲江新区,甜品,8.8,西安,74
西北伊兰手工烤馍店,莲湖公园,面包烘焙,8.333333333333334,西安,13
LIN'S CAKE,小寨,甜品,8.433333333333334,西安,18
港粒记喜挞Higo,太华路沿线,甜品,8.066666666666666,西安,24
醪糟酒酿米糕,土门,甜品,7.400000000000001,西安,6
矮子酥饼,大皮院/西羊市,面包烘焙,7.833333333333333,西安,18
佳宝甜食,大皮院/西羊市,甜品,7.866666666666667,西安,10
Infinie Douceurs杜塞尔,雁翔路,面包烘焙,8.733333333333333,西安,96
栖楠·面包博物馆,曲江新区,面包烘焙,7.8999999999999995,西安,35
LEB ³ Bakery勒布立方甜品,东关正街,面包烘焙,9.1,西安,178
南大门韩糕,小寨,面包烘焙,8.366666666666667,西安,17
明日香食品,科技路沿线,面包烘焙,8.1,西安,27
Chew bakery,李家村,面包烘焙,8.0,西安,40
赵记传承,小寨,甜品,8.333333333333334,西安,30
