商家名,商圈,类型,评分,城市,人均价格
化州肥仔大排档,西乡,大排档,7.233333333333333,深圳,61
香蜜轩,益田假日,粤菜馆,8.433333333333334,深圳,188
天宝兄弟•湘菜龙虾馆,梅林,湘菜,8.966666666666667,深圳,148
隐厨·中国菜馆,岗厦,湘菜,8.633333333333333,深圳,134
费大厨辣椒炒肉,市中心区,湘菜,8.966666666666667,深圳,77
李师傅脆肚,华强北,湘菜,8.366666666666667,深圳,86
蛙来哒,海雅缤纷城,湘菜,8.633333333333333,深圳,86
野·湖南,市中心区,湘菜,8.100000000000001,深圳,123
黄晓猫剁椒大鱼头,市中心区,湘菜,9.1,深圳,142
辣可可 现炒黄牛肉,市中心/会展中心,湘菜,8.666666666666666,深圳,82
2046湘味厨房,科技园,湘菜,9.066666666666668,深圳,160
佬麻雀· 豆浆煮鱼,沙头,湘菜,8.666666666666666,深圳,86
蛙小侠,新安,湘菜,8.333333333333334,深圳,78
渔头匠·剁椒鱼头·湘菜馆,海岸城/保利,湘菜,9.066666666666666,深圳,93
俏九州·小炒黄牛肉,市中心/会展中心,湘菜,8.866666666666667,深圳,91
湘聚,车公庙,湘菜,8.866666666666667,深圳,63
湘当爱·特色湘菜,观澜,湘菜,8.933333333333334,深圳,57
湘椒,竹子林,湘菜,8.3,深圳,101
农耕记·湖南土菜,市中心区,湘菜,8.633333333333333,深圳,84
蔡南湘味私厨,华强南,湘菜,8.666666666666666,深圳,80
澜湘精致湘菜·音乐烤吧,科技园,湘菜,7.566666666666666,深圳,95
湖南·老灶台,龙华,湘菜,8.466666666666667,深圳,105
陟上味道空中花园餐厅,笋岗,湘菜,8.633333333333333,深圳,110
好好恰·湖南田园小炒,西丽,湘菜,8.633333333333333,深圳,50
湘域迎君,香蜜湖,湘菜,8.0,深圳,87
爱碗亭精致湖南菜,西丽,湘菜,8.7,深圳,72
小辣椒,景田,湘菜,7.833333333333333,深圳,71
老湖南肖三胖地锅土菜,科技园,湘菜,7.266666666666667,深圳,77
湘见,益田假日,湘菜,7.7,深圳,93
印象·楚留湘 臻品湖南菜,华强北,湘菜,8.5,深圳,79
湘田田·湖南土菜,新安,湘菜,8.1,深圳,64
湘语·湖南口味菜,新洲/石厦,湘菜,8.600000000000001,深圳,73
湘阁,宝安中心区,湘菜,8.166666666666666,深圳,61
犇羴鱻土钵馆,科技园,湘菜,7.599999999999999,深圳,0
小芙蓉餐厅,国贸,湘菜,7.400000000000001,深圳,72
湘间古道·湖南民间酒席菜,岗厦,湘菜,7.566666666666667,深圳,72
萍湘记,上沙/下沙,湘菜,7.833333333333333,深圳,59
湘舍壹号,市中心区,湘菜,8.266666666666666,深圳,137
湘姐,梅林,湘菜,7.733333333333333,深圳,81
君庭中餐馆,华强北,湘菜,8.666666666666666,深圳,278
七湘·小炒黄牛肉,水库,湘菜,8.633333333333333,深圳,86
蔡南家1929湘味小馆,西乡,湘菜,8.066666666666666,深圳,77
口味侠,海岸城,湘菜,8.066666666666668,深圳,86
