商家名,商圈,类型,评分,城市,人均价格
梅华香韵,石路地区,苏帮菜,8.166666666666666,苏州,64
苏州园区香格里拉大酒店·熙苑Shang Garden,圆融时代广场,淮扬菜,8.966666666666667,苏州,289
雨后行菜,报慈社区,苏帮菜,8.6,苏州,76
得意楼蒸菜馆,方塔街,苏帮菜,7.833333333333333,苏州,90
姚家味小楼,留园/来客茂生活广场,苏帮菜,8.6,苏州,78
巷子里餐厅,佳和广场/老欧尚,苏浙菜,7.566666666666666,苏州,97
大吉大利梅家菜,同里古镇,苏帮菜,8.9,苏州,73
阿月煲,石路地区,苏帮菜,8.133333333333333,苏州,73
李记藏书羊肉馆,陆慕元和,苏浙菜,8.9,苏州,58
翰尔·洪登记,平江路,苏帮菜,7.8999999999999995,苏州,119
奥灶馆,周庄古镇景区,苏帮菜,8.066666666666666,苏州,34
吴坊斋,景德路沿线,苏帮菜,8.9,苏州,48
兰桂庭,木渎地区,苏帮菜,8.833333333333334,苏州,96
金堤花园酒店,李公堤,苏帮菜,9.133333333333333,苏州,253
香雪海饭店,狮山地区,苏帮菜,8.666666666666668,苏州,129
顾亭酒家·始于1999,平江路,苏帮菜,8.066666666666668,苏州,125
百盛·鼎膳,苏州中心商场,苏浙菜,9.200000000000001,苏州,338
新月楼羊肉馆,藏书镇,苏浙菜,8.966666666666667,苏州,78
海龙饭店,周庄古镇景区,苏浙菜,8.799999999999999,苏州,65
福聚源农庄·阳澄湖农家乐,阳澄湖旅游度假区,苏帮菜,8.9,苏州,115
辣三多炭火蛙锅,观前街地区,干锅/香锅,8.633333333333333,苏州,76
太二酸菜鱼,苏州中心商场,酸菜鱼/水煮鱼,9.066666666666668,苏州,93
永荣肥肠鸡,阊胥路沿线,川菜馆,8.700000000000001,苏州,105
鸡本无敌,永旺梦乐城,川菜馆,8.333333333333334,苏州,94
有家酸菜鱼,东方之门/湖滨新天地,酸菜鱼/水煮鱼,8.933333333333332,苏州,66
蛙风暴·牛蛙制作,狮山地区,干锅/香锅,8.966666666666667,苏州,77
雀蓝川菜,苏州中心,川菜馆,9.1,苏州,104
石记跷脚牛肉,留园/来客茂生活广场,川菜馆,8.333333333333334,苏州,97
小资太太,圆融时代广场,川菜馆,8.633333333333333,苏州,127
辛香汇·锦里,狮山地区,川菜馆,9.1,苏州,76
蜀香格格·阅蓉,永旺梦乐城,川菜馆,8.433333333333334,苏州,72
江边城外烤全鱼,苏州中心,烤鱼,8.799999999999999,苏州,100
椒行天下·干锅·牛蛙,长桥地区,干锅/香锅,8.5,苏州,75
川香荟,陆慕元和,川菜馆,7.733333333333333,苏州,0
渝小鱼,松陵,烤鱼,8.0,苏州,51
蛙遇十三香炭火蛙锅,步行街,川菜馆,7.766666666666666,苏州,74
马头巷•肥肠牛蛙砂锅,景德路沿线,川菜馆,9.2,苏州,133
十二饭点·四川家常菜,盛泽,川菜馆,8.466666666666667,苏州,71
椒色,博览中心,川菜馆,8.733333333333333,苏州,91
绿丰园,前进路,川菜馆,8.133333333333333,苏州,66
炉鱼,石路地区,烤鱼,8.9,苏州,83
川福楼,观前街地区,川菜馆,7.566666666666666,苏州,70
巴蜀传香,塔园路,川菜馆,8.266666666666667,苏州,73
鱼颜诱纸纸上烤鱼,龙湖狮山天街商场,烤鱼,8.9,苏州,74
本素·酸菜鱼,龙湖狮山天街商场,酸菜鱼/水煮鱼,9.133333333333333,苏州,86
滋味馆,狮山地区,川菜馆,8.1,苏州,59
好人民间小吃,观前街地区,酸菜鱼/水煮鱼,7.533333333333334,苏州,36
叶子干锅,平江路,干锅/香锅,8.266666666666667,苏州,56
半天妖烤鱼,万达广场,烤鱼,8.5,苏州,52
蛙三疯,步行街,干锅/香锅,9.0,苏州,83
盛天毛血旺,狮山地区,川菜馆,8.633333333333333,苏州,66
胡桃里,景城邻里中心,川菜馆,8.833333333333334,苏州,98
辣尚瘾炭火烤鱼,松陵,烤鱼,8.566666666666668,苏州,71
火辣飞扬秘制烤鱼,景德路沿线,烤鱼,8.8,苏州,63
辛香汇,星光天地,川菜馆,8.1,苏州,73
小城渔家,浒关镇,烤鱼,8.5,苏州,100
蛙喔·炭烧牛蛙·烧烤,绿宝广场,干锅/香锅,9.0,苏州,84
揽香.精萃,苏州中心,川菜馆,8.633333333333333,苏州,98
嗨记花椒鱼,苏州中心商场,酸菜鱼/水煮鱼,8.700000000000001,苏州,75
老灶房,松陵,川菜馆,8.266666666666667,苏州,84
俏江南,李公堤,川菜馆,8.533333333333333,苏州,218
鱼非鱼,苏州中心,烤鱼,8.533333333333333,苏州,100
川妹子酸菜鱼,盘门,酸菜鱼/水煮鱼,8.366666666666665,苏州,79
蓝桥纸包鱼,东沙湖邻里中心,烤鱼,8.633333333333333,苏州,48
鑫知乐成都小酒楼,花园路,川菜馆,8.166666666666666,苏州,140
万州烤鱼龙虾烧烤,独墅湖大学城,烤鱼,8.166666666666666,苏州,63
蜀中汇川菜,永旺梦乐城,川菜馆,8.533333333333333,苏州,52
严大厨金汤酸菜鱼,枫桥地区,酸菜鱼/水煮鱼,8.533333333333333,苏州,64
哇哇叫干锅火锅,十全街/凤凰街,干锅/香锅,8.133333333333333,苏州,82
严厨老坛酸菜鱼,永旺梦乐城,酸菜鱼/水煮鱼,8.666666666666666,苏州,74
